email_content,is_purchase_order
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Inc activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Job Application Acknowledgement

Dear Brenda Morales,

We have received your job application for the Public house manager position.

We will review your application and get back to you soon.

Thank you,
Murphy-Ramirez HR Department",0
"Subject: Job Application Acknowledgement

Dear Linda Ochoa,

We have received your job application for the Hydrographic surveyor position.

We will review your application and get back to you soon.

Thank you,
Reyes-Lee HR Department",0
"Subject: Purchase Order #8567

Dear Holland-Wise,

This is a purchase order for the following items:

Item: tell
Quantity: 6
Unit Price: $270.19
Total Amount: $1192.96

Purchase Order Number: PO-39539
Customer: Perez Group
Contact: Marissa Armstrong
Email: john29@example.org

Delivery Date: 2024-12-17

Best regards,
Gonzalez, Young and Velez",1
"Subject: Meeting Invitation

Hi Jennifer,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-31
Proposed Time: 07:03:19

Looking forward to your response.

Best regards,
Kevin Delacruz",0
"Subject: Job Application Acknowledgement

Dear Gregory Salazar,

We have received your job application for the Production engineer position.

We will review your application and get back to you soon.

Thank you,
Aguilar Ltd HR Department",0
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Inc activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on LLC activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Meeting Invitation

Hi Laura,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-16
Proposed Time: 09:26:38

Looking forward to your response.

Best regards,
Lindsay Carlson MD",0
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Inc activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Meeting Invitation

Hi John,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-06
Proposed Time: 21:58:22

Looking forward to your response.

Best regards,
Keith Murphy",0
"Subject: Purchase Order #5854

Dear Kennedy-Jones,

This is a purchase order for the following items:

Item: land
Quantity: 11
Unit Price: $129.12
Total Amount: $3739.39

Purchase Order Number: PO-78131
Customer: Rice, Zimmerman and Hernandez
Contact: Elizabeth Lawrence
Email: bclark@example.com

Delivery Date: 2024-12-04

Best regards,
Wiley-Munoz",1
"Subject: Purchase Order #3488

Dear Davis-Tanner,

This is a purchase order for the following items:

Item: sign
Quantity: 38
Unit Price: $131.24
Total Amount: $3726.63

Purchase Order Number: PO-89981
Customer: Foster, Morris and Rodriguez
Contact: Jacob Edwards
Email: kdavis@example.com

Delivery Date: 2024-11-25

Best regards,
Green, Howe and Dominguez",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Group activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-63313
Customer: Garner Group

Item List:
1. author - Quantity: 15
2. class - Quantity: 42

Total Order Value: $4537.62
Payment Terms: Net 30
Delivery Instructions: Pick defense development local skin shake million current.

Regards,
LLC Purchasing Department",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on Group activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Purchase Order #3931

Dear Glenn Group,

This is a purchase order for the following items:

Item: admit
Quantity: 19
Unit Price: $149.53
Total Amount: $4017.13

Purchase Order Number: PO-80831
Customer: Sharp-Lopez
Contact: Sabrina Perez
Email: tmckinney@example.org

Delivery Date: 2024-12-26

Best regards,
Hale-Bean",1
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-62148
Customer: Collins Group

Item List:
1. main - Quantity: 6
2. drop - Quantity: 39

Total Order Value: $7173.61
Payment Terms: Net 30
Delivery Instructions: Allow that whom design consider much born term.

Regards,
Inc Purchasing Department",1
"Subject: Meeting Invitation

Hi Beth,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-07
Proposed Time: 11:25:21

Looking forward to your response.

Best regards,
Joseph Sullivan",0
"Subject: Purchase Order #7773

Dear Arellano, Smith and Woods,

This is a purchase order for the following items:

Item: should
Quantity: 60
Unit Price: $426.26
Total Amount: $2034.19

Purchase Order Number: PO-52737
Customer: Munoz LLC
Contact: Justin Bryan
Email: melanie60@example.com

Delivery Date: 2024-11-21

Best regards,
Cunningham Ltd",1
"Subject: Meeting Invitation

Hi Zachary,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-16
Proposed Time: 14:56:55

Looking forward to your response.

Best regards,
Victoria Russell",0
"Subject: Meeting Invitation

Hi Ann,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-22
Proposed Time: 05:07:32

Looking forward to your response.

Best regards,
Joseph Stewart",0
"Subject: Purchase Order #4936

Dear Martinez-Moss,

This is a purchase order for the following items:

Item: away
Quantity: 74
Unit Price: $279.69
Total Amount: $3430.08

Purchase Order Number: PO-48086
Customer: Cox, Lee and Schmidt
Contact: Tristan Cantu
Email: kim88@example.org

Delivery Date: 2024-12-25

Best regards,
Williams and Sons",1
"Subject: Meeting Invitation

Hi Stephen,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2025-01-03
Proposed Time: 20:11:29

Looking forward to your response.

Best regards,
Steven Coleman",0
"Subject: Job Application Acknowledgement

Dear Amber Howard,

We have received your job application for the Energy manager position.

We will review your application and get back to you soon.

Thank you,
Luna PLC HR Department",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-31570
Customer: Espinoza-Michael

Item List:
1. ok - Quantity: 17
2. store - Quantity: 21

Total Order Value: $7251.4
Payment Terms: Net 30
Delivery Instructions: Hotel suddenly lay still tend poor them.

Regards,
LLC Purchasing Department",1
"Subject: Purchase Order #7171

Dear Morgan-Villa,

This is a purchase order for the following items:

Item: suddenly
Quantity: 8
Unit Price: $348.25
Total Amount: $890.49

Purchase Order Number: PO-46068
Customer: Richard-Gonzalez
Contact: Brooke Estrada
Email: ubraun@example.com

Delivery Date: 2024-12-30

Best regards,
Anthony-Russell",1
"Subject: Meeting Invitation

Hi Christopher,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-22
Proposed Time: 02:00:31

Looking forward to your response.

Best regards,
Walter Morales",0
"Subject: Meeting Invitation

Hi Mark,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2025-01-01
Proposed Time: 07:30:45

Looking forward to your response.

Best regards,
Karen Thomas",0
"Subject: Job Application Acknowledgement

Dear Austin Robinson,

We have received your job application for the Arboriculturist position.

We will review your application and get back to you soon.

Thank you,
Baldwin-Coleman HR Department",0
"Subject: Job Application Acknowledgement

Dear Jeffrey Richards,

We have received your job application for the Agricultural consultant position.

We will review your application and get back to you soon.

Thank you,
Williams-Turner HR Department",0
"Subject: Job Application Acknowledgement

Dear Richard Webb,

We have received your job application for the Applications developer position.

We will review your application and get back to you soon.

Thank you,
Spencer LLC HR Department",0
"Subject: Meeting Invitation

Hi Bradley,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-26
Proposed Time: 00:16:28

Looking forward to your response.

Best regards,
Kristen Chapman",0
"Subject: Purchase Order #7445

Dear Wells Ltd,

This is a purchase order for the following items:

Item: society
Quantity: 91
Unit Price: $50.26
Total Amount: $2323.0

Purchase Order Number: PO-78495
Customer: Mcguire-Boyer
Contact: Steven Wheeler
Email: edwardadams@example.com

Delivery Date: 2024-12-11

Best regards,
Mason Ltd",1
"Subject: Job Application Acknowledgement

Dear Sheri Bennett,

We have received your job application for the Physiological scientist position.

We will review your application and get back to you soon.

Thank you,
Poole-Snyder HR Department",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-62500
Customer: Taylor Inc

Item List:
1. food - Quantity: 35
2. participant - Quantity: 8

Total Order Value: $2755.26
Payment Terms: Net 30
Delivery Instructions: Color thought Democrat wrong fish space article.

Regards,
and Sons Purchasing Department",1
"Subject: Purchase Order #8324

Dear Vazquez-Li,

This is a purchase order for the following items:

Item: light
Quantity: 68
Unit Price: $270.59
Total Amount: $499.61

Purchase Order Number: PO-15040
Customer: Sanders, Padilla and Jones
Contact: Brad Davis MD
Email: bwilson@example.com

Delivery Date: 2024-12-11

Best regards,
Fernandez Inc",1
"Subject: Job Application Acknowledgement

Dear Peter Jackson,

We have received your job application for the Engineer, production position.

We will review your application and get back to you soon.

Thank you,
Hernandez-Wright HR Department",0
"Subject: Job Application Acknowledgement

Dear Jason Smith,

We have received your job application for the Museum education officer position.

We will review your application and get back to you soon.

Thank you,
Bell Ltd HR Department",0
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-44323
Customer: Gutierrez LLC

Item List:
1. least - Quantity: 40
2. account - Quantity: 26

Total Order Value: $1131.23
Payment Terms: Net 30
Delivery Instructions: Design tell task bed upon television positive.

Regards,
and Sons Purchasing Department",1
"Subject: Purchase Order #3946

Dear Smith, Stevens and Harper,

This is a purchase order for the following items:

Item: air
Quantity: 63
Unit Price: $275.87
Total Amount: $1579.15

Purchase Order Number: PO-12510
Customer: Cardenas-Kirk
Contact: Steven Davis
Email: christopherpatrick@example.org

Delivery Date: 2024-11-16

Best regards,
Bowen LLC",1
"Subject: Purchase Order #5329

Dear Garcia-Howard,

This is a purchase order for the following items:

Item: although
Quantity: 22
Unit Price: $344.93
Total Amount: $1207.75

Purchase Order Number: PO-26877
Customer: Shaw, Bolton and Silva
Contact: Stephen Chandler
Email: sanchezbryan@example.com

Delivery Date: 2024-11-18

Best regards,
Murphy LLC",1
"Subject: Product Order Confirmation

Order Details:
PO Number: PO-43001
Customer: Baldwin-Dorsey

Item List:
1. news - Quantity: 42
2. card - Quantity: 40

Total Order Value: $7998.33
Payment Terms: Net 30
Delivery Instructions: Ahead task small spring.

Regards,
PLC Purchasing Department",1
"Subject: Meeting Invitation

Hi David,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-09
Proposed Time: 19:32:54

Looking forward to your response.

Best regards,
Nicolas Graham",0
"Subject: Meeting Invitation

Hi Amy,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-05
Proposed Time: 11:59:09

Looking forward to your response.

Best regards,
Justin Miller",0
"Subject: Purchase Order #8351

Dear Allen PLC,

This is a purchase order for the following items:

Item: tax
Quantity: 76
Unit Price: $116.16
Total Amount: $3195.58

Purchase Order Number: PO-66925
Customer: Hernandez and Sons
Contact: William Walter
Email: ashley93@example.com

Delivery Date: 2024-11-26

Best regards,
Lowe and Sons",1
"Subject: Monthly Newsletter

Dear Subscriber,

Here's our latest update on LLC activities.

Key Highlights:
- New product launch
- Upcoming events
- Industry insights

Stay tuned!

Regards,
Marketing Team",0
"Subject: Meeting Invitation

Hi Bradley,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-23
Proposed Time: 05:26:57

Looking forward to your response.

Best regards,
Lisa Mcguire",0
"Subject: Meeting Invitation

Hi Jenny,

I hope this email finds you well. I'd like to schedule a meeting to discuss our upcoming project.

Proposed Date: 2024-12-16
Proposed Time: 18:19:57

Looking forward to your response.

Best regards,
David Brown",0
